6360.53	2.46e-17
6363.06	2.46e-17
6365.59	2.46e-17
6368.12	2.47e-17
6370.66	2.48e-17
6373.19	2.5e-17
6375.72	2.52e-17
6378.25	2.55e-17
6380.78	2.58e-17
6383.32	2.6e-17
6385.85	2.63e-17
6388.38	2.65e-17
6390.91	2.66e-17
6393.45	2.67e-17
6395.98	2.67e-17
6398.51	2.66e-17
6401.05	2.66e-17
6403.58	2.64e-17
6406.11	2.62e-17
6408.65	2.6e-17
6411.18	2.57e-17
6413.71	2.55e-17
6416.25	2.53e-17
6418.78	2.51e-17
6421.32	2.5e-17
6423.85	2.48e-17
6426.39	2.45e-17
6428.92	2.42e-17
6431.46	2.39e-17
6433.99	2.35e-17
6436.53	2.32e-17
6439.06	2.29e-17
6441.6	2.26e-17
6444.13	2.22e-17
6446.67	2.19e-17
6449.21	2.15e-17
6451.74	2.12e-17
6454.28	2.1e-17
6456.82	2.09e-17
6459.35	2.09e-17
6461.89	2.1e-17
6464.43	2.13e-17
6466.97	2.16e-17
6469.5	2.2e-17
6472.04	2.24e-17
6474.58	2.29e-17
6477.12	2.35e-17
6479.65	2.41e-17
6482.19	2.48e-17
6484.73	2.54e-17
6487.27	2.61e-17
6489.81	2.69e-17
6492.35	2.78e-17
6494.89	2.87e-17
6497.43	2.96e-17
6499.97	3.04e-17
6502.51	3.12e-17
6505.04	3.2e-17
6507.58	3.28e-17
6510.12	3.35e-17
6512.66	3.4e-17
6515.21	3.44e-17
6517.75	3.47e-17
6520.29	3.48e-17
6522.83	3.46e-17
6525.37	3.43e-17
6527.91	3.37e-17
6530.45	3.29e-17
6532.99	3.2e-17
6535.53	3.1e-17
6538.07	3e-17
6540.62	2.9e-17
6543.16	2.79e-17
6545.7	2.67e-17
6548.24	2.55e-17
6550.79	2.43e-17
6553.33	2.33e-17
6555.87	2.24e-17
6558.41	2.18e-17
6560.96	2.13e-17
6563.5	2.11e-17
6566.04	2.08e-17
6568.59	2.07e-17
6571.13	2.07e-17
6573.67	2.08e-17
6576.22	2.1e-17
6578.76	2.12e-17
6581.31	2.15e-17
6583.85	2.17e-17
6586.4	2.19e-17
6588.94	2.2e-17
6591.49	2.21e-17
6594.03	2.21e-17
6596.58	2.21e-17
6599.12	2.2e-17
6601.67	2.19e-17
6604.21	2.17e-17
6606.76	2.15e-17
6609.3	2.14e-17
6611.85	2.15e-17
6614.4	2.16e-17
6616.94	2.18e-17
6619.49	2.22e-17
6622.04	2.31e-17
6624.58	2.43e-17
6627.13	2.57e-17
6629.68	2.71e-17
6632.22	2.85e-17
6634.77	2.99e-17
6637.32	3.12e-17
6639.87	3.24e-17
6642.41	3.32e-17
6644.96	3.37e-17
6647.51	3.39e-17
6650.06	3.38e-17
6652.61	3.33e-17
6655.16	3.24e-17
6657.7	3.12e-17
6660.25	2.99e-17
6662.8	2.85e-17
6665.35	2.71e-17
6667.9	2.57e-17
6670.45	2.43e-17
6673.0	2.31e-17
6675.55	2.24e-17
6678.1	2.21e-17
6680.65	2.21e-17
6683.2	2.23e-17
6685.75	2.25e-17
6688.3	2.27e-17
6690.85	2.28e-17
6693.4	2.3e-17
6695.95	2.32e-17
6698.5	2.35e-17
6701.06	2.4e-17
6703.61	2.45e-17
6706.16	2.49e-17
6708.71	2.51e-17
6711.26	2.53e-17
6713.81	2.55e-17
6716.37	2.61e-17
6718.92	2.7e-17
6721.47	2.83e-17
6724.02	3e-17
6726.58	3.18e-17
6729.13	3.37e-17
6731.68	3.56e-17
6734.23	3.76e-17
6736.79	3.95e-17
6739.34	4.15e-17
6741.89	4.34e-17
6744.45	4.5e-17
6747.0	4.62e-17
6749.56	4.7e-17
6752.11	4.73e-17
6754.66	4.72e-17
6757.22	4.65e-17
6759.77	4.56e-17
6762.33	4.44e-17
6764.88	4.31e-17
6767.44	4.16e-17
6769.99	4.01e-17
6772.55	3.85e-17
6775.1	3.69e-17
6777.66	3.52e-17
6780.21	3.37e-17
6782.77	3.22e-17
6785.33	3.09e-17
6787.88	2.97e-17
6790.44	2.85e-17
6792.99	2.72e-17
6795.55	2.58e-17
6798.11	2.45e-17
6800.66	2.33e-17
6803.22	2.24e-17
6805.78	2.18e-17
6808.33	2.14e-17
6810.89	2.13e-17
6813.45	2.13e-17
6816.01	2.14e-17
6818.57	2.16e-17
6821.12	2.19e-17
6823.68	2.24e-17
6826.24	2.32e-17
6828.8	2.39e-17
6831.36	2.47e-17
6833.91	2.53e-17
6836.47	2.57e-17
6839.03	2.58e-17
6841.59	2.59e-17
6844.15	2.59e-17
6846.71	2.59e-17
6849.27	2.6e-17
6851.83	2.61e-17
6854.39	2.62e-17
6856.95	2.63e-17
6859.51	2.63e-17
